"filename", "language", "Ignore", "JavaScript", "TypeScript", "Docker", "YAML", "Markdown", "Shell Script", "TypeScript JSX", "PostCSS", "XML", "JSON with Comments", "JSON", "comment", "blank", "total"
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\hooks\useGigData.ts", "TypeScript", 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42, 333
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\hooks\useGigDetailPageController.ts", "TypeScript", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 118
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\hooks\useOptimizedProgress.ts", "TypeScript", 0, 0, 368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 59, 506
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\hooks\useProgress.ts", "TypeScript", 0, 0, 512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 73, 665
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\hooks\useSafeGigId.ts", "TypeScript", 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\hooks\useSidebarItems.ts", "TypeScript", 0, 0, 586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 29, 675
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\hooks\useSkillsService.ts", "TypeScript", 0, 0, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 51, 391
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\hooks\useUserPermissions.ts", "TypeScript", 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 33, 302
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\instrumentation-client.ts", "TypeScript", 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 9, 31
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\instrumentation.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\__tests__\utils.test.ts", "TypeScript", 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 115
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\auth\policies.ts", "TypeScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 27, 212
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\auth\requireUser.ts", "TypeScript", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\auth\userResolver.server.ts", "TypeScript", 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 26, 228
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\convex\client-react.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 10, 54
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\convex\client.ts", "TypeScript", 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 132
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\convex\merges.ts", "TypeScript", 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 127
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\convex\references.ts", "TypeScript", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 79
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\convex\transformers.ts", "TypeScript", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 86
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\convex\types\convo.ts", "TypeScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 98
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\data\courseTransforms.ts", "TypeScript", 0, 0, 262, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 20, 324
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\format-currency.ts", "TypeScript", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 32
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\logging\hooks.ts", "TypeScript", 0, 0, 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 44, 426
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\logging\utils.ts", "TypeScript", 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 36, 366
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\mock\gigs.ts", "TypeScript", 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 223
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\performance\caching.ts", "TypeScript", 0, 0, 438, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 84, 650
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\performance\courseOptimizations.ts", "TypeScript", 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 54, 371
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\performance\image-optimization.ts", "TypeScript", 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 51, 348
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\performance\index.ts", "TypeScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 9, 98
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\performance\monitoring.ts", "TypeScript", 0, 0, 446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 81, 673
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\performance\video-optimization.ts", "TypeScript", 0, 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 66, 540
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\server\applications.ts", "TypeScript", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 49
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\server\gigs.ts", "TypeScript", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 136
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\utils.ts", "TypeScript", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 7, 65
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\utils\balance.ts", "TypeScript", 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 39, 360
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\utils\env-checker.ts", "TypeScript", 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 20, 151
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\utils\userRoles.ts", "TypeScript", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 17, 157
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\validation\stepValidator.ts", "TypeScript", 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 10, 111
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\validations\courses.ts", "TypeScript", 0, 0, 605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 75, 804
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\validations\gigEditor.ts", "TypeScript", 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 110
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\validations\gigs.ts", "TypeScript", 0, 0, 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 39, 343
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\validations\profile.ts", "TypeScript", 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 22, 314
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\validations\users.ts", "TypeScript", 0, 0, 180, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 217
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\lib\video-player-utils.ts", "TypeScript", 0, 0, 434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 66, 568
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\middleware.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 33
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\providers\ConvexClientProvider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 1, 6, 30
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\providers\Providers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 27, 5, 48
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\providers\UserContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 66, 33, 238
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\schemas\course.ts", "TypeScript", 0, 0, 328, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 21, 375
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\services\observability\logging.ts", "TypeScript", 0, 0, 504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 78, 700
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\services\profile\ProfileRepository.ts", "TypeScript", 0, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 306
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\services\profile\ProfileService.ts", "TypeScript", 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 69
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\services\profile\index.ts", "TypeScript", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\services\profile\profileFetchers.ts", "TypeScript", 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 178
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\services\profile\types.ts", "TypeScript", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 109
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\Button.stories.ts", "TypeScript", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 52
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\Button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 6, 3, 44
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\Header.stories.ts", "TypeScript", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 32
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\Header.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 4, 70
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\Page.stories.ts", "TypeScript", 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 28
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\Page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 6, 92
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\assets\accessibility.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\assets\discord.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\assets\github.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\assets\tutorials.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\assets\youtube.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\button.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 1, 31
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\header.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 5, 33
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\stories\page.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 10, 69
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\styles\globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 7, 126
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\applications.ts", "TypeScript", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 43
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\auth.ts", "TypeScript", 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 14, 155
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\chat.ts", "TypeScript", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 81
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\course.ts", "TypeScript", 0, 0, 293, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 334
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\courses-simple.ts", "TypeScript", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 26, 158
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\courses.ts", "TypeScript", 0, 0, 756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 432, 352, 1540
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\finance.ts", "TypeScript", 0, 0, 282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 41, 356
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\gigs.ts", "TypeScript", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 24, 211
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\logging.ts", "TypeScript", 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 181
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\profile.ts", "TypeScript", 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 11, 157
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\sidebar.ts", "TypeScript", 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 61, 258
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\skills.ts", "TypeScript", 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 78, 358
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\types\users.ts", "TypeScript", 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 28, 205
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\utils\fetchers-client.ts", "TypeScript", 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 10, 144
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\utils\fetchers-server.ts", "TypeScript", 0, 0, 677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 80, 841
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\utils\fetchers.ts", "TypeScript", 0, 0, 778, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 80, 1010
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\utils\format.ts", "TypeScript", 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 24, 231
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\utils\gig-mappers.ts", "TypeScript", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 179
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\utils\progressDebouncer.ts", "TypeScript", 0, 0, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 61, 396
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\utils\routing.ts", "TypeScript", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 28, 209
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\src\utils\time.ts", "TypeScript", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 25, 229
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 4, 0, 59
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\vitest.config.ts", "TypeScript", 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 38
"c:\Users\dell\WebstormProjects\Gigsy_Digitopia2025\gigsy\vitest.shims.d.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"Total", "-", 34, 227, 27358, 51, 14394, 13325, 1637, 28176, 236, 5, 80, 152, 7655, 15237, 108567
